TRINITY_DN10785_c0_g1_i1	sp|O95155|UBE4B_HUMAN	2e-57
TRINITY_DN14666_c0_g1_i1	sp|P35748|MYH11_RABIT	2e-40
TRINITY_DN9090_c0_g1_i1	sp|A1L0T3|SRB4D_MOUSE	5e-12
TRINITY_DN5650_c0_g1_i1	sp|Q9C0B0|UNK_HUMAN	1e-05
TRINITY_DN6103_c0_g1_i1	sp|Q6PC19|SSU72_DANRE	4e-33
TRINITY_DN12316_c0_g1_i1	sp|Q9UK41|VPS28_HUMAN	5e-10
TRINITY_DN3825_c0_g1_i1	sp|P00765|TRYP_ASTAS	2e-32
TRINITY_DN12017_c0_g1_i2	sp|Q554S6|ACT17_DICDI	5e-10
TRINITY_DN426_c0_g1_i1	sp|Q6YFP9|CX6B2_BOVIN	2e-05
TRINITY_DN5016_c0_g1_i1	sp|Q69ZS8|KAZRN_MOUSE	4e-24
TRINITY_DN7502_c0_g1_i1	sp|Q06496|NPT2A_RAT	1e-07
TRINITY_DN2832_c0_g1_i1	sp|O60229|KALRN_HUMAN	2e-08
TRINITY_DN7449_c0_g1_i1	sp|P18460|FGFR3_CHICK	1e-16
TRINITY_DN9738_c0_g1_i1	sp|P53714|ITB2_PIG	5e-08
TRINITY_DN11038_c0_g1_i1	sp|Q6Q0N1|CNDP2_RAT	1e-44
TRINITY_DN2746_c0_g1_i1	sp|Q7PVX8|ARPC2_ANOGA	4e-33
TRINITY_DN4860_c0_g1_i1	sp|Q95LD9|AHR_DELLE	1e-12
TRINITY_DN9000_c0_g1_i1	sp|A0A0G2K344|PK3CA_RAT	3e-17
TRINITY_DN12622_c0_g1_i1	sp|Q6DKG0|NAA35_RAT	3e-37
TRINITY_DN4174_c0_g1_i1	sp|Q499S5|MMP11_RAT	1e-07
TRINITY_DN14569_c0_g1_i1	sp|O73817|PSB3_ONCMY	4e-43
TRINITY_DN13546_c0_g1_i1	sp|O35142|COPB2_RAT	1e-39
TRINITY_DN11594_c0_g1_i1	sp|Q9ERU9|RBP2_MOUSE	2e-16
TRINITY_DN12452_c0_g1_i1	sp|Q9P2N4|ATS9_HUMAN	2e-05
TRINITY_DN8911_c0_g1_i1	sp|Q5VRN0|KCY1_ORYSJ	4e-06
TRINITY_DN7026_c0_g1_i1	sp|Q9R0E1|PLOD3_MOUSE	1e-29
TRINITY_DN3508_c0_g1_i1	sp|Q2KJE1|GPTC4_BOVIN	2e-10
TRINITY_DN7093_c0_g1_i1	sp|Q8K4Q0|RPTOR_MOUSE	8e-33
TRINITY_DN9913_c0_g1_i1	sp|O08585|CLCA_MOUSE	7e-25
TRINITY_DN11427_c0_g1_i1	sp|P78364|PHC1_HUMAN	3e-20
TRINITY_DN4353_c0_g1_i1	sp|Q5VU97|CAHD1_HUMAN	3e-16
TRINITY_DN3673_c0_g1_i1	sp|Q08DN8|FLOT1_BOVIN	2e-40
TRINITY_DN5893_c0_g1_i1	sp|Q0KHQ5|TAO_DROME	2e-09
TRINITY_DN7641_c0_g1_i1	sp|A7S710|DRE2_NEMVE	2e-05
TRINITY_DN7198_c0_g1_i1	sp|Q6NS26|CDKAL_XENLA	2e-27
TRINITY_DN13734_c0_g1_i1	sp|Q22038|RHO1_CAEEL	2e-53
TRINITY_DN14109_c0_g1_i1	sp|P00564|KCRM_RAT	1e-30
TRINITY_DN4722_c0_g1_i1	sp|Q9Z329|ITPR2_MOUSE	1e-33
TRINITY_DN13902_c0_g1_i1	sp|P22897|MRC1_HUMAN	3e-06
TRINITY_DN14697_c0_g1_i1	sp|Q7Z442|PK1L2_HUMAN	5e-19
TRINITY_DN10052_c0_g1_i1	sp|Q9H3D4|P63_HUMAN	1e-16
TRINITY_DN13581_c0_g1_i1	sp|A0A0R4IBK5|R213A_DANRE	2e-25
TRINITY_DN12568_c0_g1_i1	sp|Q9DBN5|LONP2_MOUSE	4e-24
TRINITY_DN12844_c0_g1_i1	sp|Q96G23|CERS2_HUMAN	3e-16
TRINITY_DN4608_c0_g1_i1	sp|O00534|VMA5A_HUMAN	7e-25
TRINITY_DN8809_c0_g1_i1	sp|P97784|CRY1_MOUSE	3e-11
TRINITY_DN12217_c0_g1_i1	sp|Q5RAS8|TM199_PONAB	9e-09
TRINITY_DN3155_c0_g1_i1	sp|Q8R0K9|E2F4_MOUSE	9e-33
TRINITY_DN10500_c0_g1_i1	sp|P17702|RL28_RAT	8e-36
TRINITY_DN2950_c0_g1_i1	sp|Q8BXZ1|TMX3_MOUSE	3e-06
TRINITY_DN6559_c0_g1_i1	sp|P61265|STX1B_RAT	9e-07
TRINITY_DN6198_c0_g1_i1	sp|Q61316|HSP74_MOUSE	8e-41
TRINITY_DN11601_c0_g1_i1	sp|Q9PTY0|ATPB_CYPCA	5e-13
TRINITY_DN9352_c0_g1_i1	sp|Q4R6V2|TCPE_MACFA	3e-45
TRINITY_DN4017_c0_g1_i1	sp|A7S338|LIS1_NEMVE	4e-69
TRINITY_DN6234_c0_g1_i1	sp|Q9DE13|BAZ2B_CHICK	3e-33
TRINITY_DN12782_c0_g1_i1	sp|Q2KJ16|PHKG2_BOVIN	2e-26
TRINITY_DN13385_c0_g1_i1	sp|Q15293|RCN1_HUMAN	7e-06
TRINITY_DN3353_c0_g1_i1	sp|Q6CQE5|TAR1_KLULA	7e-13
TRINITY_DN11929_c0_g1_i1	sp|Q96PZ7|CSMD1_HUMAN	3e-11
TRINITY_DN7671_c0_g1_i1	sp|O55125|NIPS1_MOUSE	7e-14
TRINITY_DN14614_c0_g1_i1	sp|Q9C9K1|CB7_ARATH	7e-21
TRINITY_DN983_c0_g1_i1	sp|Q5RF14|MIPEP_PONAB	8e-09
TRINITY_DN12698_c0_g1_i1	sp|P00443|SODC_HORSE	1e-21
TRINITY_DN3033_c0_g1_i1	sp|Q7FB56|AB15C_ARATH	3e-22
TRINITY_DN14445_c0_g1_i1	sp|P24270|CATA_MOUSE	8e-11
TRINITY_DN3328_c0_g1_i1	sp|Q25117|ATPB_HEMPU	8e-10
TRINITY_DN8349_c0_g1_i1	sp|P17139|CO4A1_CAEEL	9e-14
TRINITY_DN13175_c0_g1_i1	sp|Q0VFD8|BL1S1_XENTR	1e-08
TRINITY_DN7349_c0_g1_i1	sp|A1Z1Q3|MACD2_HUMAN	5e-27
TRINITY_DN3044_c0_g1_i1	sp|B2KI97|THOC2_RHIFE	6e-48
TRINITY_DN3225_c0_g1_i1	sp|Q8N9F7|GDPD1_HUMAN	2e-15
TRINITY_DN6897_c0_g1_i1	sp|P59510|ATS20_HUMAN	7e-10
TRINITY_DN8548_c0_g1_i1	sp|Q08628|TBA_BLEJA	7e-06
TRINITY_DN7637_c0_g1_i1	sp|S4R1M9|OSB10_MOUSE	1e-36
TRINITY_DN572_c0_g1_i1	sp|Q6AYD3|PA2G4_RAT	1e-06
TRINITY_DN12054_c0_g1_i1	sp|P29174|CSDE1_CAVPO	1e-18
TRINITY_DN11185_c0_g1_i1	sp|P16621|LAR_DROME	2e-08
TRINITY_DN13000_c0_g1_i1	sp|Q9UKA9|PTBP2_HUMAN	8e-05
TRINITY_DN8432_c0_g1_i1	sp|P47967|LEG5_RAT	6e-11
TRINITY_DN6792_c0_g1_i1	sp|Q9DBI0|TMPS6_MOUSE	2e-09
TRINITY_DN11148_c0_g1_i1	sp|Q3UTQ8|CDKL5_MOUSE	5e-13
TRINITY_DN5437_c0_g1_i1	sp|Q8BMP6|GCP60_MOUSE	4e-16
TRINITY_DN13122_c0_g1_i1	sp|Q7QCK2|TCTP_ANOGA	7e-09
TRINITY_DN6841_c0_g1_i1	sp|Q9TTU3|CLCN5_RABIT	1e-24
TRINITY_DN5600_c0_g1_i1	sp|Q9C0G6|DYH6_HUMAN	1e-26
TRINITY_DN323_c0_g1_i1	sp|Q6GUF4|FBP1L_XENTR	7e-12
TRINITY_DN3832_c0_g1_i1	sp|Q60416|SRBP1_CRIGR	4e-13
TRINITY_DN9592_c0_g1_i1	sp|O95954|FTCD_HUMAN	5e-33
TRINITY_DN2557_c0_g1_i1	sp|Q5TCS8|KAD9_HUMAN	2e-19
TRINITY_DN8906_c0_g1_i1	sp|Q2KJA2|ABCF2_BOVIN	2e-37
TRINITY_DN14655_c0_g1_i1	sp|Q9Y4A5|TRRAP_HUMAN	2e-25
TRINITY_DN10102_c0_g1_i1	sp|Q6ZQ58|LARP1_MOUSE	2e-23
TRINITY_DN6593_c0_g1_i1	sp|Q92619|HMHA1_HUMAN	1e-08
TRINITY_DN9164_c0_g1_i1	sp|O95257|GA45G_HUMAN	1e-11
TRINITY_DN11464_c0_g1_i1	sp|B3EWZ3|CADN_ACRMI	1e-09
TRINITY_DN9967_c0_g1_i1	sp|Q80U96|XPO1_RAT	5e-27
TRINITY_DN92_c0_g1_i1	sp|P13941|CO3A1_RAT	4e-06
TRINITY_DN3642_c0_g1_i1	sp|Q9NZQ3|SPN90_HUMAN	1e-14
TRINITY_DN2797_c0_g1_i1	sp|Q9EQW7|KI13A_MOUSE	2e-25
TRINITY_DN11004_c0_g1_i1	sp|Q96Q15|SMG1_HUMAN	2e-14
TRINITY_DN13213_c0_g1_i1	sp|P46782|RS5_HUMAN	5e-76
TRINITY_DN14024_c0_g1_i1	sp|Q9P2J9|PDP2_HUMAN	1e-07
TRINITY_DN10928_c0_g1_i1	sp|B3EWY9|MLP_ACRMI	8e-24
TRINITY_DN3862_c0_g1_i1	sp|Q5R9R4|RL7_PONAB	3e-62
TRINITY_DN13693_c0_g1_i1	sp|Q9H3R0|KDM4C_HUMAN	1e-32
TRINITY_DN11671_c0_g1_i1	sp|Q9N285|MTCH2_BOVIN	3e-19
TRINITY_DN10083_c0_g1_i1	sp|Q8N2G6|ZCH24_HUMAN	2e-41
TRINITY_DN12852_c0_g1_i1	sp|A7S3J7|RS3A_NEMVE	3e-59
TRINITY_DN2801_c0_g1_i1	sp|Q1LVN8|SELO1_DANRE	7e-08
TRINITY_DN14313_c0_g1_i1	sp|Q803I2|ERGI3_DANRE	8e-49
TRINITY_DN3125_c0_g1_i1	sp|Q9QXL8|NDK7_MOUSE	2e-07
TRINITY_DN9974_c0_g1_i1	sp|P43974|Y258_HAEIN	2e-06
TRINITY_DN10387_c0_g1_i1	sp|Q8BXZ1|TMX3_MOUSE	5e-07
TRINITY_DN9676_c0_g1_i1	sp|Q16864|VATF_HUMAN	1e-28
TRINITY_DN3460_c0_g1_i1	sp|Q03529|SCS7_YEAST	3e-15
TRINITY_DN228_c0_g1_i1	sp|Q8WWB3|DYDC1_HUMAN	2e-12
TRINITY_DN13076_c0_g1_i1	sp|Q29466|VPP1_BOVIN	1e-43
TRINITY_DN11852_c0_g1_i1	sp|Q6ZMV7|LEKR1_HUMAN	2e-06
TRINITY_DN7672_c0_g1_i1	sp|Q8N6R0|EFNMT_HUMAN	3e-11
TRINITY_DN8144_c0_g1_i1	sp|P70261|PALD_MOUSE	6e-16
TRINITY_DN12961_c0_g1_i1	sp|E9QAM5|HELZ2_MOUSE	1e-09
TRINITY_DN3326_c0_g1_i1	sp|A1L0Z6|RSH6A_XENTR	1e-14
TRINITY_DN10206_c0_g1_i1	sp|Q07343|PDE4B_HUMAN	1e-15
TRINITY_DN8785_c0_g1_i1	sp|Q6IRB1|ARC2B_XENLA	2e-45
TRINITY_DN8745_c0_g1_i1	sp|Q94518|NACA_DROME	6e-38
TRINITY_DN1148_c0_g1_i1	sp|Q69ZL1|FGD6_MOUSE	1e-27
TRINITY_DN9996_c0_g1_i1	sp|Q6PBC4|RS4_XENTR	3e-32
TRINITY_DN12839_c0_g1_i1	sp|Q5RCD2|TCPZ_PONAB	5e-37
TRINITY_DN11255_c0_g1_i1	sp|Q26487|EF1A_SPOFR	5e-41
TRINITY_DN8606_c0_g1_i1	sp|Q8ISP0|RS18_BRABE	1e-56
TRINITY_DN496_c0_g1_i1	sp|B8UU78|ELP_ACRMI	7e-25
TRINITY_DN9137_c0_g1_i1	sp|Q2Y0W8|S4A8_HUMAN	3e-15
TRINITY_DN11626_c0_g1_i1	sp|Q27889|PP2B2_DROME	2e-56
TRINITY_DN7884_c0_g1_i1	sp|Q9NZM1|MYOF_HUMAN	5e-32
TRINITY_DN10951_c0_g1_i1	sp|P42694|HELZ_HUMAN	6e-19
TRINITY_DN2292_c0_g1_i1	sp|Q6DFU2|NS1BP_XENLA	1e-05
TRINITY_DN6549_c0_g1_i1	sp|Q08587|FCPD_PHATR	5e-24
TRINITY_DN3530_c0_g1_i1	sp|P12270|TPR_HUMAN	1e-09
TRINITY_DN11331_c0_g1_i1	sp|Q62095|DDX3Y_MOUSE	2e-16
TRINITY_DN12163_c0_g1_i1	sp|Q9NQT8|KI13B_HUMAN	2e-11
TRINITY_DN9083_c0_g1_i1	sp|Q6DEG4|LTOR2_DANRE	3e-20
TRINITY_DN14766_c0_g1_i1	sp|Q2PFN5|SPY2_MACFA	3e-07
TRINITY_DN10168_c0_g1_i1	sp|Q9D2V5|AAR2_MOUSE	7e-31
TRINITY_DN7762_c0_g1_i1	sp|A0A0G2K344|PK3CA_RAT	1e-10
TRINITY_DN3691_c0_g1_i1	sp|A0A0R4IBK5|R213A_DANRE	4e-20
TRINITY_DN4131_c0_g1_i1	sp|Q6DCD7|ZCHC4_XENLA	5e-21
TRINITY_DN9243_c0_g1_i1	sp|Q8WXX0|DYH7_HUMAN	8e-31
TRINITY_DN5876_c0_g1_i1	sp|Q8NCG7|DGLB_HUMAN	1e-05
TRINITY_DN2958_c0_g1_i1	sp|Q5U405|TMPSD_MOUSE	1e-15
TRINITY_DN5554_c0_g1_i1	sp|P17658|KCNA6_HUMAN	6e-33
TRINITY_DN10912_c0_g1_i1	sp|Q8T9S7|PTEN_DICDI	3e-14
TRINITY_DN8935_c0_g1_i1	sp|B2RX12|MRP3_MOUSE	4e-10
TRINITY_DN13617_c0_g1_i1	sp|Q9BZ67|FRMD8_HUMAN	5e-16
TRINITY_DN10945_c0_g1_i1	sp|Q6PHH3|PD10A_DANRE	6e-07
TRINITY_DN11031_c0_g1_i1	sp|Q9PUB8|S39A7_DANRE	9e-13
TRINITY_DN13030_c0_g1_i1	sp|Q8NDA2|HMCN2_HUMAN	2e-09
TRINITY_DN8029_c0_g1_i1	sp|A0LJ16|PHNXL_SYNFM	2e-13
TRINITY_DN12865_c0_g1_i1	sp|Q6CQE5|TAR1_KLULA	7e-19
TRINITY_DN9976_c0_g1_i1	sp|Q5RFH3|NDKB_PONAB	1e-41
TRINITY_DN6657_c0_g1_i1	sp|Q91ZR3|ZHANG_MOUSE	5e-05
TRINITY_DN7876_c0_g1_i1	sp|Q5RCF3|CUL2_PONAB	2e-19
TRINITY_DN13294_c0_g1_i1	sp|Q3SYW6|EIF3C_BOVIN	4e-39
TRINITY_DN5068_c0_g1_i1	sp|Q5H8C4|VP13A_MOUSE	3e-21
TRINITY_DN3583_c0_g1_i1	sp|E7E2N8|GILT_CARAU	1e-22
TRINITY_DN12303_c0_g1_i1	sp|Q8K4L3|SVIL_MOUSE	5e-08
TRINITY_DN6923_c0_g1_i1	sp|Q8IZQ1|WDFY3_HUMAN	7e-42
TRINITY_DN5996_c0_g1_i1	sp|Q07233|ATPB_SCHGA	2e-57
TRINITY_DN9267_c0_g1_i1	sp|P11369|LORF2_MOUSE	6e-15
TRINITY_DN11389_c0_g1_i1	sp|P05696|KPCA_RAT	3e-37
TRINITY_DN13973_c0_g1_i1	sp|Q9UQ90|SPG7_HUMAN	2e-16
TRINITY_DN8131_c0_g1_i1	sp|Q09128|CP24A_RAT	5e-05
TRINITY_DN11067_c0_g1_i1	sp|P11388|TOP2A_HUMAN	3e-46
TRINITY_DN13780_c0_g1_i1	sp|Q8CIH5|PLCG2_MOUSE	2e-22
TRINITY_DN6009_c0_g1_i1	sp|A8E657|AASS_BOVIN	4e-26
TRINITY_DN3431_c0_g1_i1	sp|Q03145|EPHA2_MOUSE	1e-08
TRINITY_DN14176_c0_g1_i1	sp|Q8QGW7|LITAF_CHICK	9e-11
TRINITY_DN11922_c0_g1_i1	sp|Q96RU3|FNBP1_HUMAN	8e-08
TRINITY_DN10450_c0_g1_i1	sp|P18910|ANPRA_RAT	3e-27
TRINITY_DN8585_c0_g1_i1	sp|Q54468|CHB_SERMA	4e-07
TRINITY_DN9396_c0_g1_i1	sp|Q8AXV0|SH3G1_CHICK	2e-27
TRINITY_DN8057_c0_g1_i1	sp|Q2NKZ1|TCPH_BOVIN	1e-47
TRINITY_DN13243_c0_g1_i1	sp|P62744|AP2S1_RAT	3e-52
TRINITY_DN390_c0_g1_i1	sp|P53568|CEBPG_MOUSE	4e-19
TRINITY_DN9098_c0_g1_i1	sp|Q6NY52|THOC5_DANRE	3e-21
TRINITY_DN14717_c0_g1_i1	sp|P81926|SODC_HALRO	4e-13
TRINITY_DN520_c0_g1_i1	sp|Q7ZXX2|KIF19_XENLA	7e-06
TRINITY_DN5235_c0_g1_i1	sp|F6QEU4|LIN41_XENTR	2e-09
TRINITY_DN7571_c0_g1_i1	sp|Q80UV9|TAF1_MOUSE	1e-05
TRINITY_DN4940_c0_g1_i1	sp|Q5U4T7|BIC1B_XENLA	4e-37
TRINITY_DN5702_c0_g1_i1	sp|Q5R5J1|PCKGC_PONAB	4e-24
TRINITY_DN5968_c0_g1_i1	sp|P25784|CYSP3_HOMAM	2e-45
TRINITY_DN4581_c0_g1_i1	sp|Q96JI7|SPTCS_HUMAN	3e-07
TRINITY_DN4175_c0_g1_i1	sp|Q9DBW3|NATD1_MOUSE	2e-15
TRINITY_DN4900_c0_g1_i1	sp|Q1MSJ5|CSPP1_HUMAN	2e-07
TRINITY_DN7777_c0_g1_i1	sp|Q0Z8U2|RS3_PIG	2e-94
TRINITY_DN3180_c0_g1_i1	sp|P46939|UTRO_HUMAN	9e-32
TRINITY_DN5009_c0_g1_i1	sp|Q10462|CAH5_CAEEL	3e-13
TRINITY_DN2507_c0_g1_i1	sp|P40792|RAC1_DROME	1e-19
TRINITY_DN11006_c0_g1_i1	sp|Q6ZPV2|INO80_MOUSE	2e-19
TRINITY_DN9251_c0_g1_i1	sp|P25159|STAU_DROME	3e-13
TRINITY_DN8901_c0_g1_i1	sp|Q61KR9|CALR_CAEBR	1e-32
TRINITY_DN4301_c0_g1_i1	sp|Q9DAZ9|ANCHR_MOUSE	3e-18
TRINITY_DN6293_c0_g1_i1	sp|Q61382|TRAF4_MOUSE	3e-06
TRINITY_DN14449_c0_g1_i1	sp|Q8CHI8|EP400_MOUSE	2e-07
TRINITY_DN2687_c0_g1_i1	sp|Q76I25|HIG1C_MOUSE	3e-11
TRINITY_DN6545_c0_g1_i1	sp|Q68EW0|OGDHL_XENLA	4e-35
TRINITY_DN8245_c0_g1_i1	sp|Q9Y485|DMXL1_HUMAN	9e-25
TRINITY_DN7813_c0_g1_i1	sp|P29504|RS27A_MANSE	3e-44
TRINITY_DN8847_c0_g1_i1	sp|P97801|SMN_MOUSE	9e-07
TRINITY_DN14331_c0_g1_i1	sp|Q7ZYC4|ACBG2_XENLA	4e-22
TRINITY_DN10437_c0_g1_i1	sp|Q8CCP0|NEMF_MOUSE	3e-25
TRINITY_DN7718_c0_g1_i1	sp|Q93WD2|CB29_CHLRE	9e-06
TRINITY_DN4128_c0_g1_i1	sp|Q9UHP3|UBP25_HUMAN	2e-29
TRINITY_DN7027_c0_g1_i1	sp|P62321|RUXF_XENLA	1e-21
TRINITY_DN6416_c0_g1_i1	sp|P49606|CYAA_USTMA	4e-05
TRINITY_DN5283_c0_g1_i1	sp|P22124|RAL_DIPOM	6e-59
TRINITY_DN8636_c0_g1_i1	sp|P82923|RT02_BOVIN	2e-12
TRINITY_DN9440_c0_g1_i1	sp|P11799|MYLK_CHICK	3e-19
TRINITY_DN10658_c0_g1_i1	sp|Q90YX1|RLA0_ICTPU	1e-30
TRINITY_DN12366_c0_g1_i1	sp|Q5ZJ17|RBG1L_CHICK	9e-31
TRINITY_DN9576_c0_g1_i1	sp|O60235|TM11D_HUMAN	7e-21
TRINITY_DN3519_c0_g1_i1	sp|Q6DRC3|CF298_DANRE	4e-27
TRINITY_DN13231_c0_g1_i1	sp|Q3UR70|TGFA1_MOUSE	6e-15
TRINITY_DN14585_c0_g1_i1	sp|Q8BV79|TRNK1_MOUSE	4e-11
TRINITY_DN10495_c0_g1_i1	sp|Q8CDJ3|BAKOR_MOUSE	2e-14
TRINITY_DN11256_c0_g1_i1	sp|P25782|CYSP2_HOMAM	1e-16
TRINITY_DN12935_c0_g1_i1	sp|Q962Y8|RL18_SPOFR	8e-41
TRINITY_DN13025_c0_g1_i1	sp|C8YR32|LOXH1_MOUSE	2e-18
TRINITY_DN5447_c0_g1_i1	sp|O57683|SF3B1_XENLA	5e-33
TRINITY_DN9313_c0_g1_i1	sp|P97454|SMAD5_MOUSE	3e-42
TRINITY_DN8004_c0_g1_i1	sp|P0C6B8|SVEP1_RAT	1e-06
TRINITY_DN8457_c0_g1_i1	sp|Q6TNS2|PK1IP_DANRE	2e-07
TRINITY_DN8912_c0_g1_i1	sp|P27085|RS26_OCTVU	4e-51
TRINITY_DN6692_c0_g1_i1	sp|O54694|SPTC2_CRIGR	4e-23
TRINITY_DN14691_c0_g1_i1	sp|O88307|SORL_MOUSE	8e-18
TRINITY_DN13180_c0_g1_i1	sp|P25291|GP2_CANLF	2e-11
TRINITY_DN11147_c0_g1_i1	sp|O17433|1CPX_DIRIM	1e-17
TRINITY_DN4417_c0_g1_i1	sp|B4MR74|EAF_DROWI	2e-17
TRINITY_DN10648_c0_g1_i1	sp|P50342|TRYT_MERUN	7e-15
TRINITY_DN1864_c0_g1_i1	sp|O18405|SURF4_DROME	3e-27
TRINITY_DN13513_c0_g1_i1	sp|Q9V411|NOG1_DROME	1e-46
TRINITY_DN9455_c0_g1_i1	sp|Q9Y113|NELFB_DROME	3e-15
TRINITY_DN2974_c0_g1_i1	sp|Q95L88|SFTPA_HORSE	1e-05
TRINITY_DN3089_c0_g1_i1	sp|Q91ZU6|DYST_MOUSE	9e-13
TRINITY_DN7940_c0_g1_i1	sp|Q5TYW6|RSPH9_DANRE	3e-38
TRINITY_DN8680_c0_g1_i1	sp|Q6PDJ1|CAHD1_MOUSE	4e-05
TRINITY_DN11338_c0_g1_i1	sp|P46782|RS5_HUMAN	1e-42
TRINITY_DN6620_c0_g1_i1	sp|Q9ULZ9|MMP17_HUMAN	2e-18
TRINITY_DN12587_c0_g1_i1	sp|Q9Y5A7|NUB1_HUMAN	2e-17
TRINITY_DN455_c0_g1_i3	sp|P02552|TBA1_CHICK	6e-129
TRINITY_DN14435_c0_g1_i1	sp|Q7TQP6|TNI3K_RAT	3e-15
TRINITY_DN14498_c0_g1_i1	sp|Q9D2I5|ARMC9_MOUSE	4e-12
TRINITY_DN5339_c0_g1_i1	sp|P05689|CATZ_BOVIN	1e-25
TRINITY_DN11691_c0_g1_i1	sp|Q99JW2|ACY1_MOUSE	8e-24
TRINITY_DN6256_c0_g1_i1	sp|C8YR32|LOXH1_MOUSE	2e-16
TRINITY_DN3050_c0_g1_i1	sp|Q9I7U4|TITIN_DROME	2e-16
TRINITY_DN1719_c0_g1_i1	sp|P29477|NOS2_MOUSE	1e-28
TRINITY_DN8183_c0_g1_i1	sp|Q9JMK8|VPS54_RAT	1e-11
TRINITY_DN6840_c0_g1_i1	sp|Q32P85|DLRB2_BOVIN	5e-21
TRINITY_DN6666_c0_g1_i1	sp|P39428|TRAF1_MOUSE	1e-17
TRINITY_DN13207_c0_g1_i1	sp|P57709|AT2C1_BOVIN	2e-20
TRINITY_DN7841_c0_g1_i1	sp|A4IHY0|OXND1_XENTR	2e-08
TRINITY_DN7124_c0_g1_i1	sp|K0E4E1|ECDE_ASPRU	2e-11
TRINITY_DN10291_c0_g1_i1	sp|Q80VW5|WHRN_MOUSE	9e-22
TRINITY_DN14172_c0_g1_i1	sp|Q3UU96|MRCKA_MOUSE	2e-45
TRINITY_DN3522_c0_g1_i1	sp|F6UA42|UHRF1_XENTR	1e-32
TRINITY_DN11343_c0_g1_i1	sp|P53992|SC24C_HUMAN	9e-36
TRINITY_DN258_c0_g1_i1	sp|Q7ZU42|OLA1_DANRE	6e-48
TRINITY_DN12617_c0_g1_i1	sp|Q8IX29|FBX16_HUMAN	1e-11
TRINITY_DN9937_c0_g1_i1	sp|Q7ZZ25|ATD1A_DANRE	3e-44
TRINITY_DN11830_c0_g1_i1	sp|Q6GN67|ADM1A_XENLA	1e-15
TRINITY_DN8651_c0_g1_i1	sp|Q6GQQ9|OTU7B_HUMAN	3e-07
TRINITY_DN14269_c0_g1_i1	sp|Q6PFQ7|RASL2_MOUSE	4e-05
TRINITY_DN10477_c0_g1_i1	sp|Q8LAD0|PDX2_ARATH	2e-11
TRINITY_DN9362_c0_g1_i1	sp|Q92824|PCSK5_HUMAN	1e-08
TRINITY_DN4066_c0_g1_i1	sp|Q9V7A7|GPAN1_DROME	1e-13
TRINITY_DN6304_c0_g1_i1	sp|Q9S7N7|PSAG_ARATH	1e-24
TRINITY_DN7235_c0_g1_i1	sp|Q5TZA2|CROCC_HUMAN	6e-12
TRINITY_DN7624_c0_g1_i1	sp|Q86CT3|RS21_BRABE	9e-12
TRINITY_DN9554_c0_g1_i1	sp|Q19842|PCCA_CAEEL	4e-12
TRINITY_DN6989_c0_g1_i1	sp|O35303|DNM1L_RAT	8e-30
TRINITY_DN8079_c0_g1_i1	sp|Q86AQ7|VAM7B_DICDI	3e-19
TRINITY_DN14665_c0_g1_i1	sp|Q8R151|ZNFX1_MOUSE	6e-24
TRINITY_DN4790_c0_g1_i1	sp|Q5ZKR7|ACBG2_CHICK	5e-34
TRINITY_DN5238_c0_g1_i1	sp|Q9EPW1|BMAL1_RAT	1e-32
TRINITY_DN11933_c0_g1_i1	sp|B4PEU8|RS9_DROYA	8e-19
TRINITY_DN8407_c0_g1_i1	sp|Q5RBA4|MYL9_PONAB	4e-11
TRINITY_DN2976_c0_g1_i1	sp|O75618|DEDD_HUMAN	6e-05
TRINITY_DN4010_c0_g1_i1	sp|Q10471|GALT2_HUMAN	2e-33
TRINITY_DN7294_c0_g1_i1	sp|Q571I9|A16A1_MOUSE	2e-11
TRINITY_DN11291_c0_g1_i1	sp|Q8K354|CBR3_MOUSE	1e-12
TRINITY_DN10715_c0_g1_i1	sp|Q8IY21|DDX60_HUMAN	1e-07
TRINITY_DN4045_c0_g1_i1	sp|Q9ERU9|RBP2_MOUSE	3e-13
TRINITY_DN14064_c0_g1_i1	sp|P42577|FRIS_LYMST	4e-36
TRINITY_DN4397_c0_g1_i1	sp|Q96P44|COLA1_HUMAN	5e-09
TRINITY_DN5032_c0_g1_i1	sp|E9Q4S1|PDE8B_MOUSE	5e-29
TRINITY_DN7152_c0_g1_i1	sp|B8V7R6|COA_ACRMI	6e-37
TRINITY_DN6411_c0_g1_i1	sp|Q3T134|SPCS1_BOVIN	2e-13
TRINITY_DN12189_c0_g1_i1	sp|Q20591|VA0E_CAEEL	1e-13
TRINITY_DN3053_c0_g1_i1	sp|Q00535|CDK5_HUMAN	2e-16
TRINITY_DN2922_c0_g1_i1	sp|P50533|SMC2_XENLA	5e-21
TRINITY_DN7140_c0_g1_i1	sp|Q8IPJ3|LUBEL_DROME	9e-05
TRINITY_DN4165_c0_g1_i1	sp|B3EWZ3|CADN_ACRMI	2e-06
TRINITY_DN8795_c0_g1_i1	sp|Q8N1G4|LRC47_HUMAN	4e-06
TRINITY_DN4074_c0_g1_i1	sp|Q5BJS9|MORN4_RAT	5e-12
TRINITY_DN13154_c0_g1_i1	sp|Q76DT2|TX60A_ACTVL	2e-09
TRINITY_DN14291_c0_g1_i1	sp|Q96EY9|ADAT3_HUMAN	3e-31
TRINITY_DN8440_c0_g1_i1	sp|O13755|OSM1_SCHPO	5e-16
